ID,Label,AGE,GENDER,MARITAL_STATUS,MONTHLY_INCOME_WHITHOUT_TAX,LOANTYPE,GAGE_TOTLE_PRICE,APPLY_AMOUNT,APPLY_TERM_TIME,APPLY_INTEREST_RATE,PAYMENT_TYPE
573,0,1,1,1,0,1,4,3,3,0,1
574,0,1,1,0,0,1,3,3,3,4,1
575,0,1,0,0,0,1,4,0,3,0,1
576,0,1,0,0,0,1,4,0,3,4,1
577,1,1,1,0,0,0,0,0,3,1,1
578,0,1,1,0,0,1,1,3,3,0,1
579,0,1,0,0,0,0,0,0,3,4,1
580,1,4,0,0,0,1,0,0,3,3,1
581,0,4,0,3,0,1,0,0,3,0,1
582,0,4,0,0,0,0,0,0,3,2,1
583,0,4,1,0,0,1,4,0,3,0,1
584,0,4,0,0,0,1,4,3,3,0,1
585,0,4,0,0,0,1,4,0,3,0,1
586,0,4,1,0,0,0,0,0,3,2,1
587,1,4,0,0,0,0,0,0,3,3,1
588,1,4,1,0,0,1,4,3,3,2,1
589,1,4,1,0,0,1,0,0,3,3,1
590,1,4,1,3,0,0,0,0,3,3,1
591,0,4,0,0,0,1,3,3,3,0,1
592,1,4,0,0,0,0,0,0,3,1,1
593,0,4,0,0,0,1,1,2,3,0,1
594,1,4,1,0,0,0,0,0,3,3,1
595,0,4,0,0,0,0,0,0,3,0,1
596,0,4,0,0,0,0,0,0,3,0,1
597,0,4,0,0,0,1,0,0,3,3,1
598,0,4,0,3,0,0,0,0,3,2,1
599,1,4,0,0,0,1,0,0,3,4,1
600,0,4,1,0,0,1,3,3,3,4,1
601,0,4,0,0,0,1,4,0,3,0,1
602,1,4,1,0,0,1,0,0,3,0,1
603,1,4,0,1,0,1,0,0,3,1,1
604,1,4,0,0,0,1,0,3,3,1,1
605,1,4,1,3,0,1,0,0,3,1,1
606,0,4,0,0,0,1,0,0,3,0,0
607,1,4,1,0,0,0,4,3,3,1,1
608,1,4,0,0,0,0,0,0,3,3,1
609,1,4,0,0,0,1,3,2,3,3,0
610,0,4,0,0,0,0,0,0,3,0,1
611,1,4,1,0,0,0,0,0,3,3,1
612,0,4,0,3,0,0,0,0,3,0,1
613,0,4,1,1,0,1,0,0,3,4,1
614,1,4,0,0,0,1,0,0,3,3,0
615,1,4,0,0,0,0,0,3,3,1,0
616,1,4,1,0,0,1,4,3,3,3,1
617,1,4,1,3,0,1,0,0,3,4,1
618,0,4,0,0,0,1,3,3,3,0,1
619,0,4,0,1,0,1,4,0,3,0,1
620,0,4,0,3,0,1,0,0,3,0,1
621,0,4,1,1,0,1,0,0,3,0,1
622,0,4,1,0,0,1,4,3,3,4,1
623,0,4,1,1,0,1,4,3,3,2,1
624,0,4,0,3,0,1,3,3,3,4,1
625,1,4,1,0,0,1,0,3,3,3,1
626,0,4,1,0,0,1,2,1,3,0,1
627,1,4,0,0,0,1,0,0,3,4,1
628,0,4,1,1,0,1,4,0,3,0,0
629,0,4,0,0,0,1,3,2,3,4,1
630,0,2,1,0,0,0,1,2,3,0,0
631,1,2,0,0,0,0,4,3,3,1,1
632,0,2,1,0,0,1,4,0,3,4,0
633,0,2,0,0,0,1,4,3,3,0,1
634,0,2,0,1,0,1,0,0,3,0,1
635,1,2,0,0,0,1,4,3,3,3,1
636,1,2,0,3,0,1,0,0,3,0,1
637,0,2,1,0,0,0,0,0,3,4,1
638,1,2,0,0,0,1,0,0,3,1,1
639,0,2,1,0,0,1,4,3,3,0,1
640,1,2,0,2,0,0,4,3,3,3,1
641,0,2,0,0,0,0,3,3,3,4,1
642,1,2,0,0,0,1,0,0,3,3,1
643,1,2,0,0,0,1,0,0,3,3,1
644,1,2,0,0,0,1,0,0,3,3,1
645,1,2,0,0,0,1,0,0,3,3,1
646,1,2,0,0,0,1,0,0,3,3,1
647,1,2,0,0,0,1,0,0,3,3,1
648,0,2,0,3,0,1,4,3,3,0,1
649,0,2,1,0,0,1,4,0,3,4,0
650,0,0,0,1,0,1,4,3,2,0,1
651,0,0,1,0,0,0,3,3,2,4,1
652,1,0,1,1,0,1,0,0,2,3,0
653,0,0,0,1,0,1,4,3,2,4,1
654,0,0,1,1,0,0,3,3,2,0,1
655,1,0,1,3,0,1,0,0,2,1,1
656,0,0,1,1,0,0,4,3,2,4,1
657,0,0,0,1,0,1,0,0,2,4,1
658,1,0,1,3,0,0,4,3,2,3,1
659,0,0,0,1,0,1,0,0,2,0,0
660,0,0,1,1,0,0,3,3,2,4,1
661,1,0,1,3,0,0,4,3,2,4,1
662,0,0,1,1,0,1,0,0,2,4,0
663,0,0,0,1,0,1,3,3,2,0,1
664,0,0,1,1,0,0,4,0,2,0,1
665,0,0,0,1,0,1,4,0,2,0,1
666,1,0,1,1,0,1,0,3,2,1,1
667,1,0,1,1,0,1,4,3,2,4,1
668,0,0,1,1,0,0,3,3,2,4,1
669,0,0,0,1,0,1,4,0,2,0,1
670,1,0,1,1,0,1,0,3,2,1,1
671,1,0,1,1,0,1,0,0,2,4,1
672,0,0,0,1,0,1,4,0,2,0,0
673,1,0,1,0,0,1,0,0,2,1,1
674,1,0,0,1,0,1,0,0,2,2,1
675,1,0,1,1,0,0,0,0,2,0,1
676,0,0,0,1,0,1,3,3,2,0,0
677,0,0,1,1,0,1,0,0,2,0,1
678,1,0,1,1,0,1,0,0,2,3,1
679,0,0,0,1,0,1,4,3,2,0,1
680,1,0,0,1,0,1,1,2,2,1,1
681,0,0,1,1,0,1,0,0,2,0,1
682,0,0,1,0,0,1,0,0,2,4,0
683,0,0,0,1,0,1,4,3,2,4,1
684,0,0,1,0,0,1,0,0,2,4,1
685,1,0,1,1,0,1,0,0,2,1,1
686,1,0,1,1,0,1,0,0,2,1,1
687,0,0,0,1,0,1,3,0,2,0,1
688,0,0,0,1,0,1,0,0,2,4,1
689,0,0,1,1,0,1,4,3,2,4,1
690,0,0,1,0,0,1,4,3,2,0,1
691,1,0,1,1,0,1,0,0,2,1,0
692,1,0,0,3,0,1,4,3,2,4,0
693,0,0,0,1,0,0,1,2,2,4,1
694,0,0,1,1,0,0,4,0,2,4,1
695,0,0,1,0,0,1,4,3,2,4,0
696,0,0,1,1,0,1,0,0,2,0,0
697,1,0,1,0,0,1,0,0,2,3,1
698,0,0,0,0,0,1,0,0,2,0,1
699,0,0,0,1,0,1,4,0,2,4,1
700,0,0,1,1,0,1,0,0,2,0,1
701,0,0,0,1,0,1,0,0,2,0,1
702,1,0,0,1,0,1,0,3,2,1,1
703,1,0,1,1,0,1,0,0,2,1,1
704,0,0,1,0,0,1,4,0,2,4,1
705,1,0,1,0,0,1,0,0,2,0,1
706,0,0,1,0,0,1,4,0,2,0,1
707,1,0,1,1,0,1,4,3,2,1,0
708,0,0,0,1,0,1,0,0,2,0,1
709,0,0,1,1,0,0,4,3,2,4,1
710,0,0,0,1,0,1,4,0,2,0,1
711,1,0,1,1,0,1,0,0,2,2,0
712,0,0,0,1,0,1,4,0,2,0,1
713,0,0,0,1,0,1,4,0,2,0,1
714,0,0,0,1,0,1,4,0,2,0,1
715,0,0,1,3,0,1,4,0,2,0,1
716,0,0,1,0,0,1,3,3,2,4,1
717,0,0,1,1,0,1,3,0,2,4,1
718,0,0,1,1,0,1,0,0,2,0,1
719,0,0,1,0,0,1,4,3,2,0,1
720,0,0,1,1,0,1,0,0,2,0,1
721,1,0,0,1,0,0,4,3,2,0,1
722,1,0,0,0,0,1,0,0,2,3,1
723,0,0,0,1,0,1,0,0,2,0,1
724,1,0,1,1,0,1,0,0,2,1,1
725,1,0,0,1,0,1,0,0,2,0,1
726,1,0,0,1,0,1,0,0,2,4,0
727,1,0,0,1,0,1,0,0,2,3,1
728,1,0,1,0,0,1,3,2,2,1,0
729,1,0,1,1,0,1,0,3,2,1,1
730,0,0,1,1,0,1,4,0,2,0,1
731,0,0,1,0,0,1,4,3,2,0,1
732,0,0,0,1,0,1,4,0,2,4,1
733,1,0,0,1,0,0,4,3,2,3,1
734,0,0,1,1,2,1,4,3,2,0,1
735,1,0,1,0,0,1,0,0,2,3,1
736,0,0,0,1,0,0,4,3,2,0,1
737,1,0,1,1,0,1,0,0,2,2,1
738,1,0,1,3,0,1,0,3,2,1,1
739,1,0,0,1,0,1,4,3,2,0,0
740,0,0,0,1,0,1,4,3,2,0,1
741,0,0,0,1,0,1,4,0,2,0,1
742,0,0,0,1,0,1,4,3,2,0,1
743,0,0,0,1,0,1,4,0,2,4,1
744,1,0,0,1,0,1,0,0,2,4,1
745,1,0,0,1,0,1,0,0,2,1,1
746,0,0,0,1,0,1,4,3,2,0,1
747,0,0,1,1,0,1,0,0,2,4,1
748,0,0,0,1,0,0,4,0,2,4,1
749,1,0,0,1,0,0,0,0,2,1,1
750,1,0,1,1,0,1,0,0,2,0,1
751,0,0,1,1,0,1,4,0,2,0,1
752,1,0,0,0,0,1,0,0,2,0,0
753,0,0,0,0,0,1,4,0,2,0,1
754,0,0,1,0,0,1,4,0,2,0,1
755,0,0,0,1,0,1,4,3,2,4,1
756,0,0,1,1,0,1,4,0,2,4,1
757,1,0,1,1,0,1,0,0,2,0,1
758,0,0,0,1,0,1,4,0,2,0,1
759,0,0,1,0,0,1,4,0,2,4,0
760,1,0,0,1,0,1,4,3,2,1,1
761,1,0,0,3,0,1,4,3,2,1,1
762,0,0,0,3,0,1,4,3,2,0,1
763,0,0,0,1,0,1,4,0,2,0,1
764,0,0,0,0,0,1,0,0,2,4,1
765,0,0,0,0,0,1,4,0,2,0,0
766,0,0,0,0,0,1,4,3,2,0,1
767,0,0,1,0,0,1,3,3,2,0,1
768,0,0,1,0,0,0,3,3,2,0,0
769,1,0,0,1,0,0,0,0,2,3,1
770,0,0,1,0,0,1,0,0,2,0,1
771,0,0,0,1,0,1,4,0,2,0,1
772,0,0,1,3,0,1,0,0,2,0,1
773,0,0,0,1,0,1,0,3,2,0,1
774,1,0,0,3,0,1,0,0,2,3,0
775,1,0,1,1,0,1,4,3,2,3,0
776,1,0,0,1,0,1,0,3,2,1,1
777,0,0,0,1,0,1,4,0,2,0,1
778,0,0,0,1,0,1,0,0,2,0,1
779,0,0,1,3,0,1,0,0,2,0,0
780,0,0,0,1,0,1,4,3,2,0,1
781,0,0,1,0,0,0,3,3,2,0,1
782,1,0,1,3,0,1,0,0,2,3,1
783,0,0,1,3,0,1,0,0,2,4,1
784,0,0,0,0,0,1,4,0,2,0,1
785,1,0,1,0,0,1,0,0,2,3,1
786,0,0,0,1,0,1,4,0,2,0,1
787,0,0,1,3,0,1,0,0,2,4,1
788,1,0,1,0,0,1,0,0,2,3,1
789,0,0,0,3,0,1,0,0,2,0,0
790,1,0,0,1,0,0,0,0,2,1,1
791,0,0,0,1,0,1,4,0,2,4,1
792,1,0,0,1,0,1,0,3,2,1,1
793,0,0,1,1,0,1,4,0,2,0,1
794,1,0,0,0,0,1,0,0,2,0,1
795,0,0,0,1,0,1,4,0,2,4,1
796,0,0,1,0,0,1,4,0,2,0,1
797,1,0,0,1,0,1,4,3,2,3,0
798,1,0,1,1,0,0,0,0,2,0,0
799,1,0,0,3,0,1,0,3,2,4,1
800,0,0,1,1,0,1,4,3,2,0,1
801,0,0,1,1,0,1,0,0,2,0,1
802,1,0,0,1,0,1,0,0,2,1,1
803,0,0,0,3,0,1,4,0,2,4,1
804,1,0,0,1,0,0,0,0,2,0,1
805,0,0,1,1,0,1,4,0,2,4,1
806,0,0,1,0,0,0,4,0,2,0,1
807,1,0,1,3,0,1,0,3,2,3,1
808,0,0,0,1,0,1,0,0,2,0,1
809,0,0,1,3,0,1,4,0,2,0,1
810,1,0,0,0,0,1,0,0,2,1,1
811,0,0,0,1,0,1,4,0,2,0,0
812,1,0,0,1,0,1,0,3,2,4,1
813,1,0,1,1,0,1,0,0,2,3,1
814,1,0,1,1,0,0,0,0,2,3,1
815,1,0,0,3,0,1,0,0,2,4,1
816,1,0,1,0,0,1,0,0,2,3,1
817,0,3,1,0,0,0,4,0,2,4,1
818,0,3,0,3,0,1,0,0,2,0,1
819,1,3,1,1,0,1,0,0,2,1,1
820,0,3,0,1,0,1,4,0,2,0,0
821,0,3,1,3,0,1,0,0,2,0,0
822,1,3,1,3,0,1,0,3,2,2,1
823,1,3,1,0,0,1,4,3,2,1,0
824,1,3,1,1,0,0,4,3,2,1,1
825,0,3,0,1,0,1,0,0,2,4,1
826,0,3,0,1,0,1,4,0,2,4,1
827,0,3,0,0,0,1,4,3,2,0,1
828,0,3,0,0,0,0,0,0,2,0,0
829,0,3,0,1,0,1,3,3,2,0,1
830,0,3,0,0,0,1,4,3,2,0,1
831,0,3,0,1,0,1,4,3,2,0,0
832,0,3,0,1,0,1,3,3,2,0,1
833,1,3,1,1,0,1,0,3,2,2,1
834,1,3,1,1,0,0,0,0,2,3,1
835,1,3,1,0,0,0,0,0,2,1,1
836,0,3,1,1,0,1,0,0,2,4,1
837,0,3,0,1,0,0,4,0,2,0,1
838,1,3,1,0,0,1,0,3,2,1,0
839,0,3,0,0,0,1,0,0,2,0,1
840,1,3,1,0,0,1,0,0,2,4,0
841,1,3,0,1,0,1,0,0,2,3,1
842,1,3,0,1,0,1,0,0,2,3,1
843,1,3,0,1,0,1,0,0,2,3,1
844,0,3,0,1,0,1,4,3,2,0,1
845,0,3,0,1,0,1,4,3,2,0,1
846,1,3,1,1,0,0,3,2,2,3,1
847,0,3,1,0,0,1,0,0,2,0,1
848,0,3,0,0,0,1,3,3,2,4,1
849,0,3,0,0,0,1,4,0,2,4,1
850,1,3,0,1,0,0,0,0,2,3,1
851,1,3,0,1,0,0,0,0,2,4,0
852,0,3,0,0,0,1,0,0,2,0,1
853,0,3,1,0,0,1,4,3,2,0,0
854,1,3,0,1,0,1,0,0,2,4,1
855,1,3,0,1,0,1,4,3,2,2,1
856,1,3,0,1,0,1,0,3,2,0,1
857,0,3,0,1,0,1,4,3,2,0,1
858,1,3,0,0,0,1,0,0,2,3,1
859,0,3,0,0,0,1,4,3,2,4,1
860,0,3,1,0,0,1,0,0,2,0,1
861,1,3,1,0,0,0,0,3,2,2,0
862,1,3,1,1,0,1,0,0,2,4,1
863,0,3,1,0,0,1,0,0,2,4,1
864,0,3,0,0,0,1,4,3,2,0,0
865,0,3,0,0,0,1,0,0,2,0,1
866,1,3,1,0,0,0,1,2,2,1,1
867,0,3,0,1,0,1,4,0,2,0,1
868,0,3,0,0,0,1,4,3,2,0,1
869,0,3,1,0,0,0,0,0,2,0,1
870,0,3,1,0,0,1,4,3,2,4,1
871,0,3,1,0,0,1,4,0,2,0,1
872,1,3,0,0,0,1,0,0,2,1,1
873,1,3,0,0,0,1,0,0,2,0,0
874,1,3,1,3,0,1,0,3,2,0,0
875,1,3,1,3,0,1,0,0,2,4,0
876,1,3,0,0,0,1,0,0,2,1,1
877,0,3,1,3,0,1,0,0,2,4,1
878,0,3,0,1,0,1,4,3,2,0,0
879,0,3,1,1,0,1,4,3,2,0,1
880,1,3,0,1,0,1,0,0,2,3,1
881,0,3,0,1,0,1,4,3,2,0,1
882,0,3,1,1,0,1,4,3,2,0,1
883,0,3,0,0,0,1,4,3,2,0,1
884,0,3,1,1,0,1,0,0,2,0,0
885,0,3,0,1,0,1,4,0,2,0,1
886,1,3,0,1,0,1,0,3,2,1,1
887,0,3,0,1,0,1,4,0,2,0,1
888,0,3,0,3,0,1,4,0,2,0,0
889,0,3,1,1,0,1,0,0,2,0,1
890,1,3,0,1,0,1,0,0,2,3,1
891,1,3,1,1,0,1,0,0,2,3,1
892,1,3,1,1,0,1,0,0,2,1,1
893,0,3,0,0,0,1,0,0,2,4,1
894,0,3,0,0,0,1,4,3,2,0,1
895,0,3,0,2,0,1,4,3,2,0,1
896,1,3,1,3,0,1,0,0,2,1,1
897,0,3,1,1,0,1,0,0,2,4,1
898,1,3,0,0,0,1,0,3,2,3,1
899,1,3,1,1,0,1,0,0,2,0,1
900,1,3,1,1,0,1,0,0,2,1,1
901,0,3,0,0,0,1,0,0,2,0,1
902,1,3,0,1,0,0,2,1,2,3,1
903,0,3,1,0,0,1,4,3,2,4,0
904,1,3,1,3,0,1,0,0,2,0,0
905,0,3,0,1,0,1,4,0,2,0,1
906,0,3,0,1,0,1,0,0,2,0,0
907,1,3,0,3,0,1,4,3,2,1,1
908,0,3,1,1,0,1,0,0,2,0,1
909,0,3,1,0,0,1,4,0,2,0,1
910,1,3,1,1,0,1,0,0,2,0,1
911,1,3,1,3,0,1,0,0,2,3,1
912,1,3,1,0,0,0,0,0,2,4,1
913,1,3,0,1,0,1,0,0,2,1,1
914,0,3,0,0,0,1,3,3,2,0,1
915,1,3,0,0,0,1,4,3,2,1,1
916,0,3,0,0,0,1,4,3,2,0,1
917,1,3,1,3,0,1,0,3,2,4,0
918,1,3,0,1,0,1,0,0,2,3,1
919,0,3,0,3,0,1,4,0,2,4,1
920,0,3,1,3,0,1,0,0,2,0,0
921,1,3,0,0,0,1,0,3,2,4,1
922,0,3,0,0,0,1,4,3,2,4,1
923,0,3,1,0,0,1,4,3,2,4,1
924,1,3,1,1,0,1,0,0,2,1,0
925,1,3,0,0,0,0,4,0,2,3,1
926,1,3,0,0,0,0,3,3,2,3,1
927,1,3,1,0,0,1,0,0,2,1,1
928,1,3,0,0,0,1,0,0,2,2,0
929,0,3,0,0,0,1,4,0,2,0,1
930,0,3,0,0,0,1,0,0,2,0,1
931,1,3,0,0,0,0,0,3,2,1,1
932,1,3,1,2,0,0,0,0,2,2,1
933,0,3,0,0,0,0,4,0,2,0,1
934,1,3,0,2,0,1,0,0,2,4,1
935,0,3,1,0,0,1,0,0,2,0,1
936,0,3,0,0,0,1,0,0,2,4,1
937,1,3,1,0,0,1,0,0,2,3,1
938,1,3,1,0,0,1,0,0,2,1,0
939,0,3,1,0,0,1,4,0,2,0,0
940,1,3,0,0,0,1,3,2,2,1,0
941,1,3,0,0,0,1,0,0,2,0,1
942,1,3,0,1,0,1,0,0,2,2,1
943,1,3,0,0,0,1,0,0,2,0,1
944,1,3,0,1,0,0,0,0,2,3,1
945,0,3,0,0,0,1,3,3,2,0,1
946,0,3,0,1,0,0,4,0,2,0,1
947,0,3,1,0,0,1,4,3,2,0,1
948,1,3,0,1,0,1,0,3,2,1,1
949,1,3,0,0,0,1,0,3,2,3,1
950,0,3,1,1,0,1,3,3,2,0,1
951,1,3,1,1,0,1,4,3,2,1,1
952,1,3,1,0,0,1,0,3,2,0,1
953,0,3,0,0,0,1,4,0,2,4,1
954,1,3,1,0,0,1,0,0,2,0,0
955,0,3,1,0,0,1,0,0,2,0,1
956,0,3,1,1,0,1,0,0,2,0,1
957,1,3,0,0,0,1,0,0,2,1,1
958,1,3,0,3,0,0,0,0,2,1,1
959,0,3,0,0,0,1,4,3,2,0,1
960,0,3,1,0,0,1,4,3,2,0,1
961,0,3,1,1,0,0,0,0,2,4,1
962,1,3,1,0,0,1,0,0,2,1,1
963,0,3,0,1,0,1,4,3,2,0,1
964,1,3,0,3,0,1,0,0,2,1,0
965,1,3,0,2,0,0,4,0,2,0,1
966,0,3,1,2,0,1,0,0,2,4,1
967,0,1,0,0,0,1,0,0,2,0,0
968,1,1,1,0,0,1,0,0,2,1,1
969,0,1,1,1,0,1,2,1,2,0,1
970,1,1,0,0,0,1,2,1,2,0,1
971,0,1,1,0,0,0,3,3,2,4,1
972,1,1,0,0,0,1,0,3,2,1,1
973,0,1,0,0,0,1,0,0,2,0,1
974,0,1,1,0,0,1,4,0,2,0,0
975,1,1,1,0,0,1,0,0,2,1,1
976,1,1,1,3,0,1,0,0,2,3,0
977,1,1,1,0,0,0,0,0,2,3,1
978,0,1,1,0,0,1,0,0,2,0,1
979,0,1,0,0,0,1,4,0,2,4,1
980,0,1,0,1,0,1,4,3,2,0,1
981,0,1,0,1,0,1,4,0,2,0,1
982,1,1,1,0,0,1,0,3,2,1,1
983,1,1,1,0,0,0,0,0,2,1,1
984,1,1,1,0,0,1,0,0,2,3,1
985,0,1,0,0,0,1,0,0,2,0,1
986,0,1,1,0,0,1,0,0,2,0,0
987,0,1,0,0,0,1,4,0,2,0,0
988,0,1,1,0,0,1,4,3,2,0,1
989,0,1,0,0,0,1,4,0,2,4,0
990,0,1,0,1,0,1,3,3,2,4,0
991,0,1,1,0,0,1,0,0,2,4,1
992,0,1,0,0,0,1,0,0,2,4,1
993,1,1,0,1,0,1,0,0,2,4,1
994,1,1,0,0,0,1,0,0,2,1,1
995,0,1,0,0,0,0,4,0,2,4,1
996,0,1,0,1,0,1,0,0,2,4,1
997,0,1,1,1,0,1,0,0,2,0,0
998,0,1,1,1,0,1,4,0,2,0,1
999,0,1,0,1,0,1,4,0,2,4,1
1000,1,1,1,1,0,1,0,0,2,0,1
1001,1,1,1,3,0,1,0,0,2,1,1
1002,1,1,0,0,0,1,0,3,2,0,0
1003,0,1,0,0,0,1,1,2,2,4,1
1004,0,1,1,1,0,1,0,0,2,0,1
1005,1,1,1,0,0,0,4,3,2,3,1
1006,1,1,1,1,0,1,0,3,2,4,1
1007,0,1,0,0,0,1,0,0,2,4,1
1008,0,1,1,0,0,1,4,3,2,0,1
1009,1,1,0,1,0,0,0,0,2,3,1
1010,1,1,0,0,0,1,0,0,2,1,1
1011,1,1,1,0,0,1,0,0,2,1,1
1012,1,1,0,3,0,0,0,3,2,4,1
1013,0,1,0,0,0,1,4,0,2,0,0
1014,1,1,0,0,0,1,4,3,2,0,0
1015,1,1,0,0,0,0,4,3,2,3,1
1016,1,1,0,3,0,1,0,0,2,3,0
1017,0,1,0,1,0,1,4,3,2,0,0
1018,0,1,1,1,0,1,0,0,2,4,1
1019,0,1,1,3,0,1,3,3,2,0,1
1020,0,1,1,0,0,1,3,3,2,0,1
1021,0,1,1,0,0,1,4,0,2,0,1
1022,0,1,1,3,0,1,4,0,2,0,1
1023,0,1,0,0,0,0,3,3,2,0,1
1024,1,1,1,1,0,1,0,0,2,0,0
1025,1,1,0,3,0,1,0,0,2,1,1
1026,1,1,0,0,0,1,0,0,2,3,1
1027,0,1,1,0,0,1,4,3,2,0,1
1028,1,1,0,0,0,0,0,0,2,1,0
1029,1,1,0,0,0,1,3,2,2,3,1
1030,0,1,1,3,0,1,4,0,2,0,1
1031,1,1,0,0,0,0,0,0,2,0,1
1032,1,1,0,0,0,1,0,0,2,1,1
1033,0,1,1,0,0,1,4,3,2,0,1
1034,0,1,1,3,0,1,4,3,2,4,1
1035,0,1,0,0,0,1,3,3,2,0,1
1036,0,1,0,0,3,1,1,2,2,0,1
1037,0,1,1,0,0,0,4,0,2,3,1
1038,0,1,0,0,0,1,4,0,2,0,0
1039,0,1,0,0,0,1,0,0,2,0,1
1040,0,1,0,3,0,1,4,0,2,4,0
1041,0,1,1,0,0,1,4,3,2,0,1
1042,1,1,1,0,0,1,0,0,2,1,0
1043,0,1,0,0,0,0,3,3,2,4,0
1044,1,1,0,0,0,1,0,0,2,1,1
1045,1,1,1,0,0,1,3,2,2,1,1
1046,0,1,1,2,0,1,0,0,2,4,1
1047,0,1,0,0,0,1,0,0,2,0,1
1048,1,1,1,0,0,0,4,0,2,1,1
1049,1,1,0,0,0,0,0,0,2,3,1
1050,0,1,0,0,0,1,3,3,2,0,0
1051,1,1,1,0,0,0,3,2,2,0,0
1052,1,1,1,3,0,0,0,0,2,3,0
1053,1,1,1,0,0,0,0,0,2,3,1
1054,0,1,1,1,0,1,4,3,2,4,1
1055,0,1,1,0,0,1,0,0,2,4,1
1056,0,1,0,0,0,0,1,2,2,0,1
1057,1,1,1,0,0,0,4,0,2,1,1
1058,1,1,0,0,3,0,0,0,2,3,1
1059,1,1,0,0,0,1,0,3,2,1,1
1060,0,1,1,0,0,1,4,0,2,0,1
1061,0,1,1,0,0,1,4,0,2,0,1
1062,0,1,1,0,0,0,4,0,2,0,1
1063,0,1,0,0,0,1,0,0,2,0,0
1064,1,1,0,1,0,1,0,0,2,0,1
1065,1,1,1,1,0,1,0,0,2,1,0
1066,1,1,0,0,0,1,3,2,2,3,0
1067,0,1,0,0,0,1,4,3,2,0,0
1068,1,1,0,0,0,1,0,0,2,1,1
1069,1,1,0,0,0,1,0,0,2,2,1
1070,1,1,1,1,0,1,0,0,2,0,1
1071,1,1,0,3,0,1,0,0,2,1,1
1072,1,1,1,0,0,1,4,3,2,2,1
1073,0,1,0,3,0,1,4,3,2,0,0
1074,0,1,1,0,0,1,3,3,2,0,1
1075,1,1,1,3,0,0,0,0,2,3,1
1076,1,1,0,0,0,1,4,3,2,2,1
1077,0,1,0,0,0,1,4,0,2,4,1
1078,1,1,1,0,0,1,0,3,2,1,1
1079,1,1,0,0,0,0,0,3,2,1,1
1080,0,1,1,0,0,1,4,3,2,4,0
1081,0,1,1,0,0,1,1,2,2,4,1
1082,1,4,1,0,0,1,0,3,2,1,1
1083,0,4,0,3,0,1,4,0,2,0,0
1084,0,4,0,1,0,1,4,3,2,0,1
1085,0,4,0,0,0,1,4,3,2,0,1
1086,1,4,0,0,0,1,0,0,2,2,1
1087,0,4,1,0,0,0,0,0,2,0,1
1088,0,4,0,0,0,1,4,0,2,0,1
1089,0,4,0,0,0,1,4,3,2,0,1
1090,0,4,0,0,0,1,3,2,2,0,1
1091,0,4,1,0,0,1,1,2,2,0,1
1092,0,4,0,0,0,1,4,3,2,0,1
1093,1,4,0,0,0,0,0,0,2,0,1
1094,1,4,1,0,0,1,4,3,2,3,1
1095,1,4,0,0,0,1,4,3,2,3,1
1096,1,4,0,0,0,1,0,0,2,3,1
1097,0,4,1,0,0,0,3,3,2,4,1
1098,0,4,0,0,0,1,0,0,2,0,1
1099,0,4,1,0,0,0,3,3,2,4,1
1100,0,4,1,1,0,1,0,0,2,0,1
1101,0,4,1,1,0,1,0,0,2,0,1
1102,1,4,1,1,0,1,0,0,2,3,1
1103,1,4,0,1,0,1,0,0,2,1,1
1104,0,4,0,0,0,1,3,3,2,0,1
1105,0,4,0,0,0,1,4,3,2,0,1
1106,1,4,1,0,0,1,0,3,2,3,1
1107,0,4,1,0,0,0,4,0,2,0,1
1108,1,4,0,0,0,1,3,2,2,0,1
1109,1,4,1,0,0,0,1,2,2,3,1
1110,1,4,1,3,0,1,0,0,2,0,1
1111,1,4,1,0,0,1,0,0,2,3,0
1112,0,4,0,0,0,1,3,3,2,4,1
1113,1,4,0,3,0,1,0,0,2,0,1
1114,0,4,0,0,0,1,4,3,2,4,1
1115,0,4,1,1,0,1,0,0,2,4,1
1116,1,4,1,0,0,0,0,0,2,1,1
1117,0,4,1,0,0,0,0,0,2,4,1
1118,0,4,1,0,0,0,0,0,2,3,1
1119,1,4,0,0,3,0,0,3,2,4,1
1120,0,4,0,0,0,1,3,3,2,0,1
1121,1,4,1,0,0,1,0,0,2,4,1
1122,0,4,0,0,0,0,1,2,2,4,0
1123,0,4,0,1,0,1,4,3,2,0,1
1124,1,4,1,2,0,1,0,0,2,1,1
1125,1,4,1,0,0,1,3,2,2,3,0
1126,0,4,1,1,0,1,0,0,2,0,0
1127,0,4,0,3,0,1,0,0,2,2,1
1128,1,4,0,3,0,1,0,0,2,4,1
1129,1,4,0,3,0,1,0,0,2,2,1
1130,0,4,1,3,0,1,0,0,2,0,1
1131,1,4,1,0,0,1,3,2,2,0,1
1132,1,4,0,0,0,0,0,0,2,3,1
1133,0,4,0,0,0,0,4,0,2,0,1
1134,0,4,0,0,0,0,0,0,2,0,1
1135,0,4,0,0,0,0,3,3,2,4,1
1136,0,4,1,0,0,1,0,0,2,0,1
1137,0,4,0,1,0,1,4,3,2,0,0
1138,0,4,0,0,0,1,4,3,2,0,1
1139,1,4,1,0,0,0,4,3,2,3,1
1140,0,4,0,1,0,1,4,3,2,0,1
1141,0,4,1,3,0,1,3,2,2,0,1
1142,0,4,0,3,0,1,4,0,2,0,1
1143,0,4,0,0,0,1,0,0,2,4,1
1144,1,4,0,0,0,1,0,0,2,1,1
